# Samples, Amplitude
5.653000000000000000e+03,3.877181625366210938e+01
5.654000000000000000e+03,3.775817871093750000e+01
5.655000000000000000e+03,5.674453735351562500e+01
5.656000000000000000e+03,4.273089981079101562e+01
5.657000000000000000e+03,2.271726226806640625e+01
5.658000000000000000e+03,5.070362091064453125e+01
5.659000000000000000e+03,5.868998336791992188e+01
5.660000000000000000e+03,7.667634582519531250e+01
5.661000000000000000e+03,8.866270446777343750e+01
5.662000000000000000e+03,8.164906311035156250e+01
5.663000000000000000e+03,6.663542175292968750e+01
5.664000000000000000e+03,3.562178802490234375e+01
5.665000000000000000e+03,2.560814857482910156e+01
5.666000000000000000e+03,5.405490875244140625e+00
5.667000000000000000e+03,3.580871582031250000e+00
5.668000000000000000e+03,1.356723213195800781e+01
5.669000000000000000e+03,1.244640731811523438e+01
5.670000000000000000e+03,3.539953231811523438e+00
5.671000000000000000e+03,4.526313781738281250e+00
5.672000000000000000e+03,2.851267623901367188e+01
5.673000000000000000e+03,3.149903678894042969e+01
5.674000000000000000e+03,6.514602661132812500e+00
5.675000000000000000e+03,1.647175788879394531e+01
5.676000000000000000e+03,5.245811843872070312e+01
5.677000000000000000e+03,4.144448089599609375e+01
5.678000000000000000e+03,3.343083953857421875e+01
5.679000000000000000e+03,8.141720581054687500e+01
5.680000000000000000e+03,7.540356445312500000e+01
5.681000000000000000e+03,2.838992309570312500e+01
5.682000000000000000e+03,6.337628173828125000e+01
5.683000000000000000e+03,7.436264038085937500e+01
5.684000000000000000e+03,2.934900665283203125e+01
5.685000000000000000e+03,1.933536720275878906e+01
5.686000000000000000e+03,2.932172775268554688e+01
5.687000000000000000e+03,3.730809020996093750e+01
5.688000000000000000e+03,2.429444885253906250e+01
5.689000000000000000e+03,2.128081130981445312e+01
5.690000000000000000e+03,3.926717376708984375e+01
5.691000000000000000e+03,1.425353240966796875e+01
5.692000000000000000e+03,1.239892959594726562e+00
5.693000000000000000e+03,9.226255416870117188e+00
5.694000000000000000e+03,1.421261596679687500e+01
5.695000000000000000e+03,7.119897460937500000e+01
5.696000000000000000e+03,7.618533325195312500e+01
5.697000000000000000e+03,2.917169761657714844e+01
5.698000000000000000e+03,5.815805816650390625e+01
5.699000000000000000e+03,6.914442443847656250e+01
5.700000000000000000e+03,2.313078117370605469e+01
5.701000000000000000e+03,4.111714172363281250e+01
5.702000000000000000e+03,4.210350418090820312e+01
5.703000000000000000e+03,2.808986282348632812e+01
5.704000000000000000e+03,7.507622528076171875e+01
5.705000000000000000e+03,3.806258392333984375e+01
5.706000000000000000e+03,9.510536193847656250e-01
5.707000000000000000e+03,3.303530883789062500e+01
5.708000000000000000e+03,2.166938781738281250e-02
5.709000000000000000e+03,1.900802993774414062e+01
5.710000000000000000e+03,4.699439239501953125e+01
5.711000000000000000e+03,2.101924896240234375e+01
5.712000000000000000e+03,1.196711158752441406e+01
5.713000000000000000e+03,3.795347213745117188e+01
5.714000000000000000e+03,1.193983459472656250e+01
5.715000000000000000e+03,4.392619323730468750e+01
5.716000000000000000e+03,2.091255569458007812e+01
5.717000000000000000e+03,1.589891719818115234e+01
5.718000000000000000e+03,5.688527679443359375e+01
5.719000000000000000e+03,6.887164306640625000e+01
5.720000000000000000e+03,8.685800170898437500e+01
5.721000000000000000e+03,7.584436035156250000e+01
5.722000000000000000e+03,4.983071899414062500e+01
5.723000000000000000e+03,2.681708145141601562e+01
5.724000000000000000e+03,2.080344390869140625e+01
5.725000000000000000e+03,4.278980255126953125e+01
5.726000000000000000e+03,1.377616500854492188e+01
5.727000000000000000e+03,3.376252746582031250e+01
5.728000000000000000e+03,5.174888610839843750e+01
5.729000000000000000e+03,4.026475524902343750e+01
5.730000000000000000e+03,4.721609115600585938e+00
5.731000000000000000e+03,5.870796966552734375e+01
5.732000000000000000e+03,3.056678771972656250e-01
5.733000000000000000e+03,2.068069076538085938e+01
5.734000000000000000e+03,3.166705322265625000e+01
5.735000000000000000e+03,3.865341186523437500e+01
5.736000000000000000e+03,6.063977432250976562e+01
5.737000000000000000e+03,4.062613677978515625e+01
5.738000000000000000e+03,2.961249542236328125e+01
5.739000000000000000e+03,1.859885787963867188e+01
5.740000000000000000e+03,5.158522033691406250e+01
5.741000000000000000e+03,8.557157897949218750e+01
5.742000000000000000e+03,4.655793762207031250e+01
5.743000000000000000e+03,4.054430007934570312e+01
5.744000000000000000e+03,5.253066253662109375e+01
5.745000000000000000e+03,2.851702308654785156e+01
5.746000000000000000e+03,8.503383636474609375e+00
5.747000000000000000e+03,9.489744186401367188e+00
5.748000000000000000e+03,2.847610473632812500e+01
5.749000000000000000e+03,1.246246719360351562e+01
5.750000000000000000e+03,1.055117416381835938e+01
5.751000000000000000e+03,1.543518829345703125e+01
5.752000000000000000e+03,3.542155075073242188e+01
5.753000000000000000e+03,1.440790939331054688e+01
5.754000000000000000e+03,6.057281494140625000e-01
5.755000000000000000e+03,1.838063049316406250e+01
5.756000000000000000e+03,2.236699295043945312e+01
5.757000000000000000e+03,2.835335350036621094e+01
5.758000000000000000e+03,3.833971405029296875e+01
5.759000000000000000e+03,3.732607650756835938e+01
5.760000000000000000e+03,6.231243896484375000e+01
5.761000000000000000e+03,5.529879760742187500e+01
5.762000000000000000e+03,5.528515625000000000e+01
5.763000000000000000e+03,7.427151489257812500e+01
5.764000000000000000e+03,4.425788116455078125e+01
5.765000000000000000e+03,2.924424171447753906e+01
5.766000000000000000e+03,3.230602264404296875e+00
5.767000000000000000e+03,7.783035278320312500e+00
5.768000000000000000e+03,2.820332336425781250e+01
5.769000000000000000e+03,4.818968200683593750e+01
5.770000000000000000e+03,2.017604446411132812e+01
5.771000000000000000e+03,5.837593078613281250e+00
5.772000000000000000e+03,3.114876747131347656e+01
5.773000000000000000e+03,4.213512802124023438e+01
5.774000000000000000e+03,2.012149047851562500e+01
5.775000000000000000e+03,1.107851028442382812e+00
5.776000000000000000e+03,5.009421157836914062e+01
5.777000000000000000e+03,9.708057403564453125e+01
5.778000000000000000e+03,5.906693267822265625e+01
5.779000000000000000e+03,7.005329895019531250e+01
5.780000000000000000e+03,5.903965759277343750e+01
5.781000000000000000e+03,4.502601623535156250e+01
5.782000000000000000e+03,4.301237487792968750e+01
5.783000000000000000e+03,2.099873733520507812e+01
5.784000000000000000e+03,6.398509979248046875e+01
5.785000000000000000e+03,5.997145843505859375e+01
5.786000000000000000e+03,6.395782089233398438e+01
5.787000000000000000e+03,7.194418334960937500e+01
5.788000000000000000e+03,2.069458007812500000e+00
5.789000000000000000e+03,1.291690254211425781e+01
5.790000000000000000e+03,3.390326309204101562e+01
5.791000000000000000e+03,1.611037445068359375e+01
5.792000000000000000e+03,2.687598609924316406e+01
5.793000000000000000e+03,4.286234664916992188e+01
5.794000000000000000e+03,2.784870719909667969e+01
5.795000000000000000e+03,8.483506774902343750e+01
5.796000000000000000e+03,6.382143020629882812e+01
5.797000000000000000e+03,3.180779075622558594e+01
5.798000000000000000e+03,5.279415130615234375e+01
5.799000000000000000e+03,5.578050994873046875e+01
5.800000000000000000e+03,6.276687240600585938e+01
5.801000000000000000e+03,4.475323486328125000e+01
5.802000000000000000e+03,8.673959350585937500e+01
5.803000000000000000e+03,1.167259597778320312e+02
5.804000000000000000e+03,4.971231842041015625e+01
5.805000000000000000e+03,7.269867706298828125e+01
5.806000000000000000e+03,5.068503952026367188e+01
5.807000000000000000e+03,3.132860183715820312e+01
5.808000000000000000e+03,1.365776062011718750e+01
5.809000000000000000e+03,2.964412117004394531e+01
5.810000000000000000e+03,2.663048171997070312e+01
5.811000000000000000e+03,4.161684417724609375e+01
5.812000000000000000e+03,3.760320281982421875e+01
5.813000000000000000e+03,5.958956527709960938e+01
5.814000000000000000e+03,3.857592773437500000e+01
5.815000000000000000e+03,3.956228637695312500e+01
5.816000000000000000e+03,4.354864883422851562e+01
5.817000000000000000e+03,9.535009384155273438e+00
5.818000000000000000e+03,6.552136993408203125e+01
5.819000000000000000e+03,9.650772857666015625e+01
5.820000000000000000e+03,8.849409484863281250e+01
5.821000000000000000e+03,9.048045349121093750e+01
5.822000000000000000e+03,6.146681213378906250e+01
5.823000000000000000e+03,9.445317077636718750e+01
5.824000000000000000e+03,6.643953704833984375e+01
5.825000000000000000e+03,2.542589569091796875e+01
5.826000000000000000e+03,5.941225814819335938e+01
5.827000000000000000e+03,9.398618698120117188e+00
5.828000000000000000e+03,1.138497924804687500e+01
5.829000000000000000e+03,6.837133789062500000e+01
5.830000000000000000e+03,5.435770034790039062e+01
5.831000000000000000e+03,2.734406280517578125e+01
5.832000000000000000e+03,9.330423355102539062e+00
5.833000000000000000e+03,2.131678390502929688e+01
5.834000000000000000e+03,3.130314445495605469e+01
5.835000000000000000e+03,4.728950500488281250e+01
5.836000000000000000e+03,6.527586364746093750e+01
5.837000000000000000e+03,6.926222229003906250e+01
5.838000000000000000e+03,8.224858856201171875e+01
5.839000000000000000e+03,7.323495483398437500e+01
5.840000000000000000e+03,7.822131347656250000e+01
5.841000000000000000e+03,9.320767211914062500e+01
5.842000000000000000e+03,8.419403076171875000e+01
5.843000000000000000e+03,5.318039321899414062e+01
5.844000000000000000e+03,5.216675567626953125e+01
5.845000000000000000e+03,6.215311431884765625e+01
5.846000000000000000e+03,2.013947677612304688e+01
5.847000000000000000e+03,4.012583541870117188e+01
5.848000000000000000e+03,8.111219787597656250e+01
5.849000000000000000e+03,3.509855651855468750e+01
5.850000000000000000e+03,4.408491897583007812e+01
5.851000000000000000e+03,4.907128143310546875e+01
5.852000000000000000e+03,5.764198303222656250e-02
5.853000000000000000e+03,6.804400634765625000e+01
5.854000000000000000e+03,8.903036499023437500e+01
5.855000000000000000e+03,3.901672363281250000e+01
5.856000000000000000e+03,8.200308227539062500e+01
5.857000000000000000e+03,4.798944854736328125e+01
5.858000000000000000e+03,3.397580718994140625e+01
5.859000000000000000e+03,9.696216583251953125e+01
5.860000000000000000e+03,7.294853210449218750e+01
5.861000000000000000e+03,7.393489074707031250e+01
5.862000000000000000e+03,1.119212493896484375e+02
5.863000000000000000e+03,9.190760803222656250e+01
5.864000000000000000e+03,4.989397430419921875e+01
5.865000000000000000e+03,3.288033294677734375e+01
5.866000000000000000e+03,3.886669540405273438e+01
5.867000000000000000e+03,3.985305404663085938e+01
5.868000000000000000e+03,4.183941650390625000e+01
5.869000000000000000e+03,5.782577514648437500e+01
5.870000000000000000e+03,3.981213760375976562e+01
5.871000000000000000e+03,2.079850006103515625e+01
5.872000000000000000e+03,7.078485870361328125e+01
5.873000000000000000e+03,6.877122497558593750e+01
5.874000000000000000e+03,2.775758171081542969e+01
5.875000000000000000e+03,3.774394226074218750e+01
5.876000000000000000e+03,8.730302810668945312e+00
5.877000000000000000e+03,6.871665954589843750e+01
5.878000000000000000e+03,1.367030334472656250e+02
5.879000000000000000e+03,6.768938446044921875e+01
5.880000000000000000e+03,9.167575073242187500e+01
5.881000000000000000e+03,9.866210937500000000e+01
5.882000000000000000e+03,4.764846801757812500e+01
5.883000000000000000e+03,6.863482666015625000e+01
5.884000000000000000e+03,6.162119293212890625e+01
5.885000000000000000e+03,4.960755157470703125e+01
5.886000000000000000e+03,5.659391021728515625e+01
5.887000000000000000e+03,3.458027267456054688e+01
5.888000000000000000e+03,4.566635131835937500e+00
5.889000000000000000e+03,4.955299377441406250e+01
5.890000000000000000e+03,4.353935623168945312e+01
5.891000000000000000e+03,1.525716781616210938e+00
5.892000000000000000e+03,7.751207733154296875e+01
5.893000000000000000e+03,4.949843978881835938e+01
5.894000000000000000e+03,1.048480033874511719e+01
5.895000000000000000e+03,6.647116088867187500e+01
5.896000000000000000e+03,5.045751953125000000e+01
5.897000000000000000e+03,4.044388198852539062e+01
5.898000000000000000e+03,6.343024444580078125e+01
5.899000000000000000e+03,9.941660308837890625e+01
5.900000000000000000e+03,1.144029617309570312e+02
5.901000000000000000e+03,7.638932800292968750e+01
5.902000000000000000e+03,4.937568664550781250e+01
5.903000000000000000e+03,6.736204528808593750e+01
5.904000000000000000e+03,6.134841156005859375e+01
5.905000000000000000e+03,3.533477020263671875e+01
5.906000000000000000e+03,5.332112884521484375e+01
5.907000000000000000e+03,3.530749130249023438e+01
5.908000000000000000e+03,3.629385375976562500e+01
5.909000000000000000e+03,5.028021240234375000e+01
5.910000000000000000e+03,5.266574859619140625e+00
5.911000000000000000e+03,3.925293731689453125e+01
5.912000000000000000e+03,4.623929595947265625e+01
5.913000000000000000e+03,1.177434158325195312e+01
5.914000000000000000e+03,5.621202087402343750e+01
5.915000000000000000e+03,8.919837951660156250e+01
5.916000000000000000e+03,5.218473815917968750e+01
5.917000000000000000e+03,8.217109680175781250e+01
5.918000000000000000e+03,9.415746307373046875e+01
5.919000000000000000e+03,6.114382171630859375e+01
5.920000000000000000e+03,2.513018417358398438e+01
5.921000000000000000e+03,6.911654663085937500e+01
5.922000000000000000e+03,8.610290527343750000e+01
5.923000000000000000e+03,2.308926773071289062e+01
5.924000000000000000e+03,7.307562255859375000e+01
5.925000000000000000e+03,1.160619888305664062e+02
5.926000000000000000e+03,6.204834747314453125e+01
5.927000000000000000e+03,5.003470993041992188e+01
5.928000000000000000e+03,3.202107238769531250e+01
5.929000000000000000e+03,6.992568969726562500e+00
5.930000000000000000e+03,2.499379348754882812e+01
5.931000000000000000e+03,1.898015403747558594e+01
5.932000000000000000e+03,3.348541259765625000e-02
5.933000000000000000e+03,8.195288085937500000e+01
5.934000000000000000e+03,5.893923950195312500e+01
5.935000000000000000e+03,8.925598144531250000e+00
5.936000000000000000e+03,8.091195678710937500e+01
5.937000000000000000e+03,9.089831542968750000e+01
5.938000000000000000e+03,6.088468170166015625e+01
5.939000000000000000e+03,4.287104034423828125e+01
5.940000000000000000e+03,6.085740280151367188e+01
5.941000000000000000e+03,1.078437652587890625e+02
5.942000000000000000e+03,5.983012390136718750e+01
5.943000000000000000e+03,4.581648635864257812e+01
5.944000000000000000e+03,7.880284118652343750e+01
5.945000000000000000e+03,3.778920745849609375e+01
5.946000000000000000e+03,4.577556610107421875e+01
5.947000000000000000e+03,6.876193237304687500e+01
5.948000000000000000e+03,5.474829101562500000e+01
5.949000000000000000e+03,3.573464965820312500e+01
5.950000000000000000e+03,5.827899169921875000e+01
5.951000000000000000e+03,4.729262542724609375e+01
5.952000000000000000e+03,3.569373321533203125e+01
5.953000000000000000e+03,2.868009376525878906e+01
5.954000000000000000e+03,5.266645431518554688e+01
5.955000000000000000e+03,5.665281677246093750e+01
5.956000000000000000e+03,4.863917541503906250e+01
5.957000000000000000e+03,4.562553787231445312e+01
5.958000000000000000e+03,3.961190032958984375e+01
5.959000000000000000e+03,3.159825897216796875e+01
5.960000000000000000e+03,1.758462142944335938e+01
5.961000000000000000e+03,7.957098388671875000e+01
5.962000000000000000e+03,7.855734252929687500e+01
5.963000000000000000e+03,3.654370498657226562e+01
5.964000000000000000e+03,4.953006362915039062e+01
5.965000000000000000e+03,2.351642608642578125e+01
5.966000000000000000e+03,1.449721527099609375e+01
5.967000000000000000e+03,1.451085281372070312e+01
5.968000000000000000e+03,6.475507736206054688e+00
5.969000000000000000e+03,1.053813171386718750e+01
5.970000000000000000e+03,2.448230743408203125e+00
